lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60+,WorkPop
E01003485,Newham 035C,Newham 035C,152549.246198999986518,3159.771804226484619,"11327","4",Newham 035C,E09000025,Newham,24.091000000000001,"11327","4",0.129000000000000,"12691","4",0.068000000000000,"19254","6",14.776999999999999,"17529","6",-0.102000000000000,"17606","6",0.706000000000000,"6449","2",49.320999999999998,"412","1",18.997000000000000,"16043","5",0.160000000000000,"13121","4",0.320000000000000,"3935","2",-0.390000000000000,"22311","7",0.327000000000000,"13041","4",-0.264000000000000,"20313","7",6.032000000000000,"303","1",-0.864000000000000,"27897","9",1.112000000000000,"3424","2","1639","366","1095","178",1079.250000000000000
E01003482,Newham 033B,Newham 033B,3591481.153320000041276,10327.903846938837887,"9464","3",Newham 033B,E09000025,Newham,27.209000000000000,"9464","3",0.109000000000000,"15103","5",0.061000000000000,"21217","7",14.298000000000000,"17901","6",-0.060000000000000,"16938","6",0.489000000000000,"9223","3",57.969000000000001,"23","1",47.622999999999998,"2323","1",0.145000000000000,"14539","5",0.488000000000000,"741","1",0.052000000000000,"15208","5",0.265000000000000,"19992","7",0.232000000000000,"11784","4",6.428000000000000,"157","1",0.933000000000000,"4400","2",1.240000000000000,"2739","1","3092","666","2292","134",2245.000000000000000
E01003486,Newham 033C,Newham 033C,219083.147030499996617,3437.374084569521983,"2519","1",Newham 033C,E09000025,Newham,47.765000000000001,"2519","1",0.294000000000000,"2412","1",0.206000000000000,"2853","1",27.832000000000001,"9468","3",0.641000000000000,"7486","3",1.199000000000000,"2237","1",48.622999999999998,"495","1",21.489999999999998,"14197","5",0.293000000000000,"4697","2",0.514000000000000,"560","1",-0.031000000000000,"16603","6",0.424000000000000,"5350","2",-0.543000000000000,"24699","8",6.259000000000000,"213","1",-1.113000000000000,"29804","10",1.393000000000000,"2014","1","1262","245","809","208",797.250000000000000
E01003479,Newham 035A,Newham 035A,299116.907261500018649,2907.167595717425229,"7984","3",Newham 035A,E09000025,Newham,30.088000000000001,"7984","3",0.156000000000000,"9917","4",0.112000000000000,"10776","4",14.178000000000001,"18005","6",-0.493000000000000,"23339","8",0.946000000000000,"3975","2",63.896000000000001,"6","1",23.094000000000001,"13062","4",0.174000000000000,"11963","4",0.277000000000000,"5615","2",-0.236000000000000,"19983","7",0.306000000000000,"15379","5",0.649000000000000,"6324","2",6.284000000000000,"204","1",-0.081000000000000,"17743","6",0.872000000000000,"5057","2","1577","397","1040","140",1030.500000000000000
E01003480,Newham 033A,Newham 033A,288479.336246000020765,2883.485605176829267,"11375","4",Newham 033A,E09000025,Newham,24.018999999999998,"11375","4",0.129000000000000,"12609","4",0.071000000000000,"18475","6",22.099000000000000,"12477","4",-0.337000000000000,"21237","7",0.104000000000000,"15069","5",52.988999999999997,"108","1",19.082999999999998,"15975","5",0.162000000000000,"12931","4",0.384000000000000,"2210","1",0.116000000000000,"14210","5",0.351000000000000,"10640","4",-0.030000000000000,"16167","5",6.201000000000000,"236","1",-1.115000000000000,"29824","10",1.206000000000000,"2911","1","2296","373","1715","208",1685.500000000000000
E01003481,Newham 035B,Newham 035B,521614.637967000016943,4861.684471736774867,"8693","3",Newham 035B,E09000025,Newham,28.626999999999999,"8693","3",0.157000000000000,"9860","4",0.108000000000000,"11301","4",19.381000000000000,"14157","5",0.321000000000000,"11323","4",-0.316000000000000,"21272","7",64.159000000000006,"5","1",15.493000000000000,"18813","6",0.134000000000000,"15570","5",0.430000000000000,"1355","1",-0.476000000000000,"23579","8",0.381000000000000,"8120","3",0.672000000000000,"6130","2",6.267000000000000,"208","1",-0.866000000000000,"27923","9",0.800000000000000,"5645","2","1558","341","1033","184",1048.000000000000000
E01003487,Newham 033D,Newham 033D,124560.375604500004556,2129.869714450110223,"3338","2",Newham 033D,E09000025,Newham,43.594000000000001,"3338","2",0.298000000000000,"2261","1",0.201000000000000,"3074","1",29.007000000000001,"8968","3",0.653000000000000,"7361","3",0.101000000000000,"15118","5",48.235999999999997,"545","1",17.039000000000001,"17558","6",0.314000000000000,"3842","2",0.600000000000000,"217","1",-0.092000000000000,"17596","6",0.440000000000000,"4501","2",-0.652000000000000,"26266","8",6.314000000000000,"196","1",-1.101000000000000,"29743","10",1.026000000000000,"3955","2","1340","307","902","131",881.000000000000000
E01003550,Newham 001D,Newham 001D,114356.182286499999464,2213.455882336327250,"9615","3",Newham 001D,E09000025,Newham,26.959000000000000,"9615","3",0.169000000000000,"8876","3",0.084000000000000,"15415","5",15.365000000000000,"17071","6",-0.292000000000000,"20532","7",-0.094000000000000,"18054","6",50.832000000000001,"228","1",35.045999999999999,"6223","2",0.210000000000000,"9404","3",0.409000000000000,"1699","1",-0.170000000000000,"18925","6",0.312000000000000,"14609","5",-0.345000000000000,"21648","7",6.378000000000000,"174","1",0.448000000000000,"9895","4",1.162000000000000,"3146","1","1860","376","1270","214",1260.250000000000000
E01004329,Waltham Forest 028C,Waltham Forest 028C,116731.708072499997797,1947.855910024201421,"11575","4",Waltham Forest 028C,E09000031,Waltham Forest,23.702000000000002,"11575","4",0.138000000000000,"11696","4",0.076000000000000,"17177","6",17.384000000000000,"15545","5",-0.087000000000000,"17359","6",-0.207000000000000,"19722","7",38.509999999999998,"2655","1",44.210999999999999,"3097","1",0.199000000000000,"10119","4",0.241000000000000,"7425","3",-0.182000000000000,"19115","6",0.336000000000000,"12064","4",-0.923000000000000,"29185","9",5.102000000000000,"884","1",0.762000000000000,"6091","2",1.334000000000000,"2283","1","1950","427","1340","183",1319.750000000000000
E01004331,Waltham Forest 028E,Waltham Forest 028E,107027.357340999995358,1781.587790666966384,"12158","4",Waltham Forest 028E,E09000031,Waltham Forest,22.835999999999999,"12158","4",0.153000000000000,"10241","4",0.078000000000000,"16838","6",16.202000000000002,"16404","5",-0.203000000000000,"19183","6",-0.441000000000000,"22999","8",42.216000000000001,"1609","1",32.481999999999999,"7475","3",0.228000000000000,"8223","3",0.272000000000000,"5864","2",-0.180000000000000,"19078","6",0.323000000000000,"13443","5",-0.508000000000000,"24194","8",5.298000000000000,"715","1",0.369000000000000,"10951","4",1.066000000000000,"3682","2","1971","428","1338","205",1333.000000000000000
E01004332,Waltham Forest 028F,Waltham Forest 028F,113307.595430500005023,2084.614280383928417,"8927","3",Waltham Forest 028F,E09000031,Waltham Forest,28.195000000000000,"8927","3",0.145000000000000,"10968","4",0.086000000000000,"15118","5",19.068000000000001,"14346","5",0.662000000000000,"7275","3",0.425000000000000,"10086","4",40.628000000000000,"2015","1",36.146000000000001,"5752","2",0.173000000000000,"12082","4",0.316000000000000,"4071","2",0.005000000000000,"16002","5",0.333000000000000,"12407","4",-1.655000000000000,"32403","10",5.543000000000000,"556","1",0.477000000000000,"9517","3",1.207000000000000,"2908","1","1957","461","1315","181",1306.500000000000000
E01004335,Waltham Forest 027A,Waltham Forest 027A,119981.727246499998728,2193.728317372407218,"4362","2",Waltham Forest 027A,E09000031,Waltham Forest,39.670000000000002,"4362","2",0.273000000000000,"3130","1",0.161000000000000,"5624","2",27.776000000000000,"9490","3",0.485000000000000,"9260","3",0.454000000000000,"9703","3",43.381000000000000,"1353","1",31.141999999999999,"8182","3",0.295000000000000,"4626","2",0.416000000000000,"1581","1",-0.244000000000000,"20117","7",0.442000000000000,"4385","2",-1.779000000000000,"32582","10",5.945000000000000,"342","1",-0.033000000000000,"16980","6",1.490000000000000,"1663","1","1732","476","1078","178",1049.750000000000000
E01003791,Redbridge 027B,Redbridge 027B,1296844.719250499969348,6559.050950022075085,"18271","6",Redbridge 027B,E09000026,Redbridge,15.669000000000000,"18271","6",0.042000000000000,"28210","9",0.036000000000000,"28982","9",3.812000000000000,"28752","9",-1.096000000000000,"29571","10",1.652000000000000,"673","1",29.324999999999999,"7418","3",32.979999999999997,"7212","3",0.032000000000000,"30370","10",0.077000000000000,"23828","8",-0.759000000000000,"27183","9",0.186000000000000,"28354","9",0.718000000000000,"5663","2",0.289000000000000,"13760","5",0.252000000000000,"12565","4",1.283000000000000,"2526","1","1529","275","870","384",879.000000000000000
